comp_action_id,employee_id,effective_date,action_type,previous_base_salary,new_base_salary,bonus_target_pct,equity_grant_cad,department_id,role_id
CMP-000850,EMP-00376,2024-12-07,Annual Adjustment,64000,66768,0.1,0,DPT-020,ROL-018
CMP-000851,EMP-00376,2025-09-29,Annual Adjustment,64000,65604,0.1,0,DPT-020,ROL-018
CMP-000852,EMP-00377,2025-10-03,Hire,70000,80000,0.1,16000,DPT-021,ROL-022
CMP-000853,EMP-00378,2025-04-29,Hire,170000,189000,0.2,189000,DPT-011,ROL-025
CMP-000854,EMP-00378,2026-01-04,Annual Adjustment,189000,193088,0.2,0,DPT-011,ROL-025
CMP-000855,EMP-00379,2022-04-11,Hire,242000,279000,0.2,279000,DPT-016,ROL-027
CMP-000856,EMP-00379,2023-04-28,Equity Refresh,279000,279000,0.2,282245,DPT-016,ROL-027
CMP-000857,EMP-00380,2021-05-07,Hire,299000,328000,0.2,328000,DPT-004,ROL-033
CMP-000858,EMP-00380,2022-06-22,Annual Adjustment,328000,344004,0.2,0,DPT-004,ROL-033
CMP-000859,EMP-00380,2023-02-08,Annual Adjustment,328000,344866,0.2,0,DPT-004,ROL-033
CMP-000860,EMP-00380,2023-08-20,Annual Adjustment,328000,338699,0.2,0,DPT-004,ROL-033
CMP-000861,EMP-00381,2024-12-12,Hire,170000,194000,0.2,194000,DPT-016,ROL-025
CMP-000862,EMP-00381,2025-08-19,Promotion,194000,221149,0.2,0,DPT-016,ROL-025
CMP-000863,EMP-00382,2022-05-23,Hire,183000,213000,0.2,213000,DPT-003,ROL-029
CMP-000864,EMP-00382,2023-01-21,Annual Adjustment,213000,222618,0.2,0,DPT-003,ROL-029
CMP-000865,EMP-00382,2025-06-17,Termination,213000,0,0,0,DPT-003,ROL-029
CMP-000866,EMP-00383,2023-09-09,Hire,85000,93000,0.1,18600,DPT-019,ROL-016
CMP-000867,EMP-00383,2024-10-05,Equity Refresh,93000,93000,0.1,22349,DPT-019,ROL-016
CMP-000868,EMP-00383,2026-03-18,Termination,93000,0,0,0,DPT-019,ROL-016
CMP-000869,EMP-00384,2024-05-15,Hire,72000,81000,0.1,16200,DPT-013,ROL-010
CMP-000870,EMP-00385,2022-10-12,Hire,93000,108000,0.1,21600,DPT-002,ROL-002
CMP-000871,EMP-00385,2023-10-04,Annual Adjustment,108000,113167,0.1,0,DPT-002,ROL-002
CMP-000872,EMP-00386,2023-07-10,Hire,116000,131000,0.1,26200,DPT-002,ROL-003
CMP-000873,EMP-00386,2024-03-01,Annual Adjustment,131000,138162,0.1,0,DPT-002,ROL-003
CMP-000874,EMP-00386,2024-06-22,Termination,131000,0,0,0,DPT-002,ROL-003
CMP-000875,EMP-00387,2022-12-26,Hire,125000,136000,0.1,27200,DPT-009,ROL-021
CMP-000876,EMP-00387,2025-06-01,Termination,136000,0,0,0,DPT-009,ROL-021
CMP-000877,EMP-00388,2024-02-03,Hire,148000,169000,0.1,33800,DPT-010,ROL-009
CMP-000878,EMP-00388,2025-03-17,Annual Adjustment,169000,173352,0.1,0,DPT-010,ROL-009
CMP-000879,EMP-00388,2026-02-17,Annual Adjustment,169000,177081,0.1,0,DPT-010,ROL-009
CMP-000880,EMP-00388,2026-02-26,Termination,169000,0,0,0,DPT-010,ROL-009
CMP-000881,EMP-00389,2020-06-11,Hire,183000,205000,0.1,102500,DPT-002,ROL-005
CMP-000882,EMP-00389,2021-03-22,Equity Refresh,205000,205000,0.1,76432,DPT-002,ROL-005
CMP-000883,EMP-00390,2026-01-24,Hire,127000,148000,0.1,29600,DPT-026,ROL-024
CMP-000884,EMP-00391,2024-12-10,Hire,93000,103000,0.1,20600,DPT-004,ROL-002
CMP-000885,EMP-00391,2025-10-27,Promotion,103000,117555,0.1,0,DPT-004,ROL-002
CMP-000886,EMP-00392,2024-04-08,Hire,92000,102000,0.1,20400,DPT-010,ROL-007
CMP-000887,EMP-00392,2025-03-22,Annual Adjustment,102000,105781,0.1,0,DPT-010,ROL-007
CMP-000888,EMP-00393,2024-06-17,Hire,96000,109000,0.1,21800,DPT-001,ROL-002
CMP-000889,EMP-00393,2025-04-18,Annual Adjustment,109000,114233,0.1,0,DPT-001,ROL-002
CMP-000890,EMP-00393,2025-07-22,Termination,109000,0,0,0,DPT-001,ROL-002
CMP-000891,EMP-00394,2024-01-06,Hire,109000,128000,0.1,25600,DPT-009,ROL-021
CMP-000892,EMP-00394,2024-07-19,Promotion,128000,150860,0.1,0,DPT-009,ROL-021
CMP-000893,EMP-00395,2024-06-06,Hire,97000,108000,0.1,21600,DPT-023,ROL-023
CMP-000894,EMP-00395,2025-05-04,Annual Adjustment,108000,113773,0.1,0,DPT-023,ROL-023
CMP-000895,EMP-00395,2025-05-14,Termination,108000,0,0,0,DPT-023,ROL-023
CMP-000896,EMP-00396,2025-09-28,Hire,151000,167000,0.1,33400,DPT-009,ROL-009
CMP-000897,EMP-00397,2023-05-02,Hire,80000,93000,0.1,18600,DPT-018,ROL-016
CMP-000898,EMP-00397,2023-12-26,Promotion,93000,108946,0.1,0,DPT-018,ROL-016
CMP-000899,EMP-00397,2024-10-15,Equity Refresh,93000,93000,0.1,16748,DPT-018,ROL-016
CMP-000900,EMP-00397,2025-06-05,Annual Adjustment,93000,96829,0.1,0,DPT-018,ROL-016
CMP-000901,EMP-00398,2025-08-10,Hire,131000,148000,0.1,29600,DPT-022,ROL-024
CMP-000902,EMP-00399,2024-03-17,Hire,142000,166000,0.1,83000,DPT-001,ROL-004
CMP-000903,EMP-00399,2025-04-18,Promotion,166000,194891,0.1,0,DPT-001,ROL-004
CMP-000904,EMP-00399,2026-03-21,Termination,166000,0,0,0,DPT-001,ROL-004
CMP-000905,EMP-00400,2023-04-16,Hire,90000,101000,0.1,20200,DPT-011,ROL-011
CMP-000906,EMP-00400,2023-11-18,Equity Refresh,101000,101000,0.1,23528,DPT-011,ROL-011
CMP-000907,EMP-00400,2024-04-30,Termination,101000,0,0,0,DPT-011,ROL-011
CMP-000908,EMP-00401,2023-12-20,Hire,91000,102000,0.1,20400,DPT-024,ROL-023
CMP-000909,EMP-00401,2024-10-25,Annual Adjustment,102000,106887,0.1,0,DPT-024,ROL-023
CMP-000910,EMP-00401,2025-12-16,Annual Adjustment,102000,105116,0.1,0,DPT-024,ROL-023
CMP-000911,EMP-00402,2026-03-14,Hire,297000,329000,0.2,329000,DPT-007,ROL-033
CMP-000912,EMP-00403,2023-09-22,Hire,87000,102000,0.1,20400,DPT-009,ROL-007
CMP-000913,EMP-00403,2024-04-11,Equity Refresh,102000,102000,0.1,10479,DPT-009,ROL-007
CMP-000914,EMP-00403,2026-02-12,Termination,102000,0,0,0,DPT-009,ROL-007
CMP-000915,EMP-00404,2020-08-20,Hire,308000,342000,0.2,342000,DPT-008,ROL-032
CMP-000916,EMP-00404,2021-03-16,Annual Adjustment,342000,354749,0.2,0,DPT-008,ROL-032
CMP-000917,EMP-00404,2022-02-19,Promotion,342000,390356,0.2,0,DPT-008,ROL-032
CMP-000918,EMP-00405,2023-05-16,Hire,72000,85000,0.1,17000,DPT-015,ROL-010
CMP-000919,EMP-00405,2024-02-28,Equity Refresh,85000,85000,0.1,22968,DPT-015,ROL-010
CMP-000920,EMP-00405,2025-04-12,Annual Adjustment,85000,87791,0.1,0,DPT-015,ROL-010
CMP-000921,EMP-00406,2024-04-27,Hire,115000,130000,0.1,26000,DPT-008,ROL-003
CMP-000922,EMP-00406,2025-01-18,Annual Adjustment,130000,136470,0.1,0,DPT-008,ROL-003
CMP-000923,EMP-00406,2025-08-30,Annual Adjustment,130000,133182,0.1,0,DPT-008,ROL-003
CMP-000924,EMP-00407,2026-02-12,Hire,183000,207000,0.2,207000,DPT-013,ROL-030
CMP-000925,EMP-00408,2022-11-14,Hire,94000,110000,0.1,22000,DPT-024,ROL-023
CMP-000926,EMP-00408,2023-06-29,Annual Adjustment,110000,115048,0.1,0,DPT-024,ROL-023
CMP-000927,EMP-00408,2024-07-29,Promotion,110000,130137,0.1,0,DPT-024,ROL-023
CMP-000928,EMP-00408,2025-02-19,Annual Adjustment,110000,114328,0.1,0,DPT-024,ROL-023
CMP-000929,EMP-00409,2022-12-07,Hire,118000,131000,0.1,26200,DPT-006,ROL-003
CMP-000930,EMP-00409,2025-05-20,Termination,131000,0,0,0,DPT-006,ROL-003
CMP-000931,EMP-00410,2024-11-07,Hire,98000,110000,0.1,22000,DPT-003,ROL-002
CMP-000932,EMP-00410,2025-11-08,Annual Adjustment,110000,112479,0.1,0,DPT-003,ROL-002
CMP-000933,EMP-00410,2026-05-14,Equity Refresh,110000,110000,0.1,11589,DPT-003,ROL-002
CMP-000934,EMP-00411,2025-04-29,Hire,101000,112000,0.1,22400,DPT-016,ROL-017
CMP-000935,EMP-00411,2026-05-02,Annual Adjustment,112000,118488,0.1,0,DPT-016,ROL-017
CMP-000936,EMP-00412,2022-07-04,Hire,208000,228000,0.2,228000,DPT-015,ROL-029
CMP-000937,EMP-00412,2023-08-16,Equity Refresh,228000,228000,0.2,193187,DPT-015,ROL-029
CMP-000938,EMP-00413,2023-05-22,Hire,122000,134000,0.1,26800,DPT-014,ROL-012
CMP-000939,EMP-00413,2024-06-29,Annual Adjustment,134000,137824,0.1,0,DPT-014,ROL-012
CMP-000940,EMP-00413,2025-11-03,Termination,134000,0,0,0,DPT-014,ROL-012
CMP-000941,EMP-00414,2024-11-10,Hire,144000,160000,0.1,80000,DPT-004,ROL-004
CMP-000942,EMP-00415,2025-05-05,Hire,150000,165000,0.1,82500,DPT-004,ROL-004
CMP-000943,EMP-00415,2025-12-06,Promotion,165000,198291,0.1,0,DPT-004,ROL-004
CMP-000944,EMP-00416,2023-02-06,Hire,159000,177000,0.2,177000,DPT-023,ROL-025
CMP-000945,EMP-00416,2026-02-25,Termination,177000,0,0,0,DPT-023,ROL-025
CMP-000946,EMP-00417,2022-08-28,Hire,91000,103000,0.1,20600,DPT-004,ROL-002
CMP-000947,EMP-00417,2023-05-03,Annual Adjustment,103000,108323,0.1,0,DPT-004,ROL-002
CMP-000948,EMP-00417,2024-01-22,Equity Refresh,103000,103000,0.1,28856,DPT-004,ROL-002
CMP-000949,EMP-00418,2022-11-15,Hire,96000,107000,0.1,21400,DPT-012,ROL-013
CMP-000950,EMP-00418,2023-10-04,Annual Adjustment,107000,112726,0.1,0,DPT-012,ROL-013
CMP-000951,EMP-00418,2024-02-11,Termination,107000,0,0,0,DPT-012,ROL-013
CMP-000952,EMP-00419,2025-12-09,Hire,191000,212000,0.2,212000,DPT-005,ROL-030
CMP-000953,EMP-00420,2022-10-27,Hire,273000,298000,0.2,298000,DPT-001,ROL-033
CMP-000954,EMP-00420,2023-07-21,Annual Adjustment,298000,312344,0.2,0,DPT-001,ROL-033
CMP-000955,EMP-00420,2024-08-05,Annual Adjustment,298000,314079,0.2,0,DPT-001,ROL-033
CMP-000956,EMP-00420,2025-03-10,Termination,298000,0,0,0,DPT-001,ROL-033
CMP-000957,EMP-00421,2024-10-21,Hire,74000,85000,0.1,17000,DPT-002,ROL-001
CMP-000958,EMP-00421,2025-10-09,Promotion,85000,100069,0.1,0,DPT-002,ROL-001
CMP-000959,EMP-00422,2025-12-16,Hire,203000,229000,0.2,229000,DPT-019,ROL-028
CMP-000960,EMP-00423,2023-02-02,Hire,71000,81000,0.1,16200,DPT-011,ROL-010
CMP-000961,EMP-00423,2023-12-12,Annual Adjustment,81000,84304,0.1,0,DPT-011,ROL-010
CMP-000962,EMP-00424,2024-03-26,Hire,92000,101000,0.1,20200,DPT-010,ROL-007
CMP-000963,EMP-00424,2025-03-26,Annual Adjustment,101000,105111,0.1,0,DPT-010,ROL-007
CMP-000964,EMP-00424,2026-03-26,Annual Adjustment,101000,103718,0.1,0,DPT-010,ROL-007
CMP-000965,EMP-00425,2021-06-22,Hire,110000,129000,0.1,25800,DPT-011,ROL-012
CMP-000966,EMP-00425,2022-04-30,Annual Adjustment,129000,133264,0.1,0,DPT-011,ROL-012
CMP-000967,EMP-00425,2023-02-06,Annual Adjustment,129000,135783,0.1,0,DPT-011,ROL-012
CMP-000968,EMP-00425,2023-12-14,Annual Adjustment,129000,131879,0.1,0,DPT-011,ROL-012
CMP-000969,EMP-00426,2025-07-29,Hire,97000,110000,0.1,22000,DPT-001,ROL-002
CMP-000970,EMP-00426,2026-05-20,Annual Adjustment,110000,112990,0.1,0,DPT-001,ROL-002
CMP-000971,EMP-00427,2021-09-18,Hire,170000,190000,0.2,190000,DPT-002,ROL-025
CMP-000972,EMP-00427,2022-03-23,Annual Adjustment,190000,195953,0.2,0,DPT-002,ROL-025
CMP-000973,EMP-00427,2023-02-09,Annual Adjustment,190000,200845,0.2,0,DPT-002,ROL-025
CMP-000974,EMP-00428,2023-12-04,Hire,67000,77000,0.1,15400,DPT-020,ROL-019
CMP-000975,EMP-00428,2024-06-26,Promotion,77000,90902,0.1,0,DPT-020,ROL-019
CMP-000976,EMP-00428,2025-06-01,Promotion,77000,91635,0.1,0,DPT-020,ROL-019
CMP-000977,EMP-00428,2026-01-30,Annual Adjustment,77000,81536,0.1,0,DPT-020,ROL-019
CMP-000978,EMP-00429,2022-06-19,Hire,98000,110000,0.1,22000,DPT-024,ROL-023
CMP-000979,EMP-00430,2025-05-26,Hire,122000,136000,0.1,27200,DPT-007,ROL-003
CMP-000980,EMP-00431,2025-01-14,Hire,274000,304000,0.2,304000,DPT-011,ROL-034
CMP-000981,EMP-00431,2025-08-17,Annual Adjustment,304000,321071,0.2,0,DPT-011,ROL-034
CMP-000982,EMP-00431,2026-03-18,Annual Adjustment,304000,312989,0.2,0,DPT-011,ROL-034
CMP-000983,EMP-00432,2023-04-03,Hire,122000,135000,0.1,27000,DPT-004,ROL-003
CMP-000984,EMP-00432,2024-03-06,Annual Adjustment,135000,141659,0.1,0,DPT-004,ROL-003
CMP-000985,EMP-00433,2023-11-04,Hire,116000,136000,0.1,27200,DPT-001,ROL-003
CMP-000986,EMP-00434,2024-08-26,Hire,166000,192000,0.2,192000,DPT-002,ROL-031
CMP-000987,EMP-00434,2025-08-19,Annual Adjustment,192000,198284,0.2,0,DPT-002,ROL-031
CMP-000988,EMP-00435,2024-12-20,Hire,90000,102000,0.1,20400,DPT-003,ROL-002
CMP-000989,EMP-00435,2025-08-07,Equity Refresh,102000,102000,0.1,24393,DPT-003,ROL-002
CMP-000990,EMP-00436,2023-07-28,Hire,103000,114000,0.1,22800,DPT-020,ROL-017
CMP-000991,EMP-00437,2022-06-18,Hire,169000,187000,0.2,187000,DPT-020,ROL-025
CMP-000992,EMP-00438,2023-03-21,Hire,184000,209000,0.1,104500,DPT-002,ROL-005
CMP-000993,EMP-00438,2024-03-23,Annual Adjustment,209000,216808,0.1,0,DPT-002,ROL-005
CMP-000994,EMP-00438,2026-04-02,Termination,209000,0,0,0,DPT-002,ROL-005
CMP-000995,EMP-00439,2023-08-28,Hire,96000,113000,0.1,22600,DPT-025,ROL-023
CMP-000996,EMP-00440,2023-12-31,Hire,96000,106000,0.1,21200,DPT-001,ROL-002
CMP-000997,EMP-00440,2024-12-18,Equity Refresh,106000,106000,0.1,12400,DPT-001,ROL-002
CMP-000998,EMP-00441,2024-07-22,Hire,74000,84000,0.1,16800,DPT-004,ROL-001
CMP-000999,EMP-00442,2024-09-29,Hire,68000,79000,0.1,15800,DPT-026,ROL-022
CMP-001000,EMP-00442,2025-06-28,Promotion,79000,93770,0.1,0,DPT-026,ROL-022
CMP-001001,EMP-00442,2026-03-27,Annual Adjustment,79000,82030,0.1,0,DPT-026,ROL-022
CMP-001002,EMP-00443,2025-09-12,Hire,210000,245000,0.2,245000,DPT-017,ROL-028
CMP-001003,EMP-00444,2025-10-18,Hire,163000,182000,0.2,182000,DPT-001,ROL-031
CMP-001004,EMP-00445,2023-06-30,Hire,96000,111000,0.1,22200,DPT-003,ROL-002
CMP-001005,EMP-00445,2024-04-11,Annual Adjustment,111000,113879,0.1,0,DPT-003,ROL-002
CMP-001006,EMP-00445,2025-05-23,Annual Adjustment,111000,114314,0.1,0,DPT-003,ROL-002
CMP-001007,EMP-00446,2023-03-30,Hire,88000,103000,0.1,20600,DPT-009,ROL-020
CMP-001008,EMP-00446,2024-01-23,Equity Refresh,103000,103000,0.1,29765,DPT-009,ROL-020
CMP-001009,EMP-00447,2023-06-08,Hire,78000,86000,0.1,17200,DPT-003,ROL-001
CMP-001010,EMP-00447,2024-02-22,Annual Adjustment,86000,88385,0.1,0,DPT-003,ROL-001
CMP-001011,EMP-00448,2024-05-14,Hire,122000,134000,0.1,26800,DPT-009,ROL-021
CMP-001012,EMP-00448,2025-02-23,Annual Adjustment,134000,139790,0.1,0,DPT-009,ROL-021
CMP-001013,EMP-00448,2025-04-29,Termination,134000,0,0,0,DPT-009,ROL-021
CMP-001014,EMP-00449,2024-06-12,Hire,100000,117000,0.1,23400,DPT-020,ROL-017
CMP-001015,EMP-00449,2025-04-14,Annual Adjustment,117000,121855,0.1,0,DPT-020,ROL-017
CMP-001016,EMP-00449,2026-05-13,Termination,117000,0,0,0,DPT-020,ROL-017
CMP-001017,EMP-00450,2024-05-20,Hire,184000,215000,0.2,215000,DPT-001,ROL-029
CMP-001018,EMP-00450,2025-05-13,Annual Adjustment,215000,225724,0.2,0,DPT-001,ROL-029
CMP-001019,EMP-00450,2025-12-15,Annual Adjustment,215000,226605,0.2,0,DPT-001,ROL-029
CMP-001020,EMP-00451,2023-04-29,Hire,103000,120000,0.1,24000,DPT-020,ROL-017
CMP-001021,EMP-00451,2024-01-24,Annual Adjustment,120000,123235,0.1,0,DPT-020,ROL-017
CMP-001022,EMP-00452,2024-12-28,Hire,123000,136000,0.1,27200,DPT-006,ROL-003
CMP-001023,EMP-00452,2025-07-17,Annual Adjustment,136000,142538,0.1,0,DPT-006,ROL-003
CMP-001024,EMP-00453,2024-03-29,Hire,108000,124000,0.1,24800,DPT-004,ROL-003
CMP-001025,EMP-00453,2025-05-17,Annual Adjustment,124000,129029,0.1,0,DPT-004,ROL-003
CMP-001026,EMP-00453,2025-12-31,Annual Adjustment,124000,131223,0.1,0,DPT-004,ROL-003
CMP-001027,EMP-00454,2024-07-14,Hire,76000,83000,0.1,16600,DPT-021,ROL-022
CMP-001028,EMP-00454,2025-02-26,Promotion,83000,91974,0.1,0,DPT-021,ROL-022
CMP-001029,EMP-00454,2026-02-16,Annual Adjustment,83000,86587,0.1,0,DPT-021,ROL-022
CMP-001030,EMP-00455,2023-03-04,Hire,174000,190000,0.2,190000,DPT-024,ROL-031
CMP-001031,EMP-00456,2022-12-23,Hire,166000,186000,0.2,186000,DPT-021,ROL-025
CMP-001032,EMP-00457,2024-04-07,Hire,76000,85000,0.1,17000,DPT-003,ROL-001
CMP-001033,EMP-00457,2024-11-24,Annual Adjustment,85000,87667,0.1,0,DPT-003,ROL-001
CMP-001034,EMP-00458,2022-05-24,Hire,92000,108000,0.1,21600,DPT-005,ROL-002
CMP-001035,EMP-00458,2023-01-11,Annual Adjustment,108000,111759,0.1,0,DPT-005,ROL-002
CMP-001036,EMP-00458,2026-02-02,Termination,108000,0,0,0,DPT-005,ROL-002
CMP-001037,EMP-00459,2024-10-15,Hire,74000,83000,0.1,16600,DPT-004,ROL-001
CMP-001038,EMP-00459,2025-10-09,Annual Adjustment,83000,85737,0.1,0,DPT-004,ROL-001
CMP-001039,EMP-00459,2026-05-23,Promotion,83000,95364,0.1,0,DPT-004,ROL-001
CMP-001040,EMP-00460,2024-06-12,Hire,110000,126000,0.1,25200,DPT-001,ROL-003
CMP-001041,EMP-00460,2025-06-10,Annual Adjustment,126000,132994,0.1,0,DPT-001,ROL-003
CMP-001042,EMP-00461,2022-03-30,Hire,179000,198000,0.2,198000,DPT-021,ROL-030
CMP-001043,EMP-00461,2023-05-20,Annual Adjustment,198000,207543,0.2,0,DPT-021,ROL-030
CMP-001044,EMP-00461,2024-07-09,Equity Refresh,198000,198000,0.2,207146,DPT-021,ROL-030
CMP-001045,EMP-00462,2021-02-05,Hire,141000,163000,0.1,81500,DPT-007,ROL-004
CMP-001046,EMP-00462,2022-03-09,Equity Refresh,163000,163000,0.1,64673,DPT-007,ROL-004
CMP-001047,EMP-00462,2023-01-12,Promotion,163000,189348,0.1,0,DPT-007,ROL-004
CMP-001048,EMP-00462,2023-07-17,Promotion,163000,187192,0.1,0,DPT-007,ROL-004
CMP-001049,EMP-00463,2023-04-12,Hire,113000,129000,0.1,25800,DPT-004,ROL-003
CMP-001050,EMP-00463,2023-12-18,Annual Adjustment,129000,133250,0.1,0,DPT-004,ROL-003
CMP-001051,EMP-00464,2023-07-06,Hire,115000,126000,0.1,25200,DPT-004,ROL-003
CMP-001052,EMP-00464,2025-07-31,Termination,126000,0,0,0,DPT-004,ROL-003
CMP-001053,EMP-00465,2024-06-09,Hire,121000,135000,0.1,27000,DPT-010,ROL-008
CMP-001054,EMP-00466,2020-11-08,Hire,162000,190000,0.2,190000,DPT-015,ROL-025
CMP-001055,EMP-00466,2021-11-13,Annual Adjustment,190000,200812,0.2,0,DPT-015,ROL-025
CMP-001056,EMP-00466,2022-09-09,Annual Adjustment,190000,194774,0.2,0,DPT-015,ROL-025
CMP-001057,EMP-00466,2023-04-05,Annual Adjustment,190000,201239,0.2,0,DPT-015,ROL-025
CMP-001058,EMP-00467,2024-10-08,Hire,93000,102000,0.1,20400,DPT-013,ROL-011
CMP-001059,EMP-00467,2025-05-27,Equity Refresh,102000,102000,0.1,17907,DPT-013,ROL-011
CMP-001060,EMP-00468,2024-01-25,Hire,62000,72000,0.1,14400,DPT-018,ROL-015
CMP-001061,EMP-00468,2025-01-01,Termination,72000,0,0,0,DPT-018,ROL-015
CMP-001062,EMP-00469,2023-03-26,Hire,153000,168000,0.1,33600,DPT-010,ROL-009
CMP-001063,EMP-00469,2024-03-22,Equity Refresh,168000,168000,0.1,36350,DPT-010,ROL-009
CMP-001064,EMP-00469,2025-02-24,Annual Adjustment,168000,173864,0.1,0,DPT-010,ROL-009
CMP-001065,EMP-00470,2023-09-13,Hire,76000,85000,0.1,17000,DPT-004,ROL-001
CMP-001066,EMP-00470,2024-10-14,Promotion,85000,102368,0.1,0,DPT-004,ROL-001
CMP-001067,EMP-00471,2023-01-31,Hire,112000,127000,0.1,25400,DPT-002,ROL-003
CMP-001068,EMP-00471,2024-03-25,Equity Refresh,127000,127000,0.1,17330,DPT-002,ROL-003
CMP-001069,EMP-00471,2026-05-06,Termination,127000,0,0,0,DPT-002,ROL-003
CMP-001070,EMP-00472,2023-06-06,Hire,98000,107000,0.1,21400,DPT-001,ROL-002
CMP-001071,EMP-00472,2024-02-09,Promotion,107000,122455,0.1,0,DPT-001,ROL-002
CMP-001072,EMP-00472,2024-09-10,Annual Adjustment,107000,112019,0.1,0,DPT-001,ROL-002
CMP-001073,EMP-00472,2025-05-12,Annual Adjustment,107000,112633,0.1,0,DPT-001,ROL-002
CMP-001074,EMP-00473,2022-06-12,Hire,98000,110000,0.1,22000,DPT-024,ROL-023
CMP-001075,EMP-00473,2022-12-14,Annual Adjustment,110000,115336,0.1,0,DPT-024,ROL-023
CMP-001076,EMP-00473,2023-09-09,Promotion,110000,130586,0.1,0,DPT-024,ROL-023
CMP-001077,EMP-00474,2023-01-10,Hire,85000,94000,0.1,18800,DPT-016,ROL-016
CMP-001078,EMP-00475,2023-06-14,Hire,187000,217000,0.2,217000,DPT-017,ROL-026
CMP-001079,EMP-00475,2023-12-11,Equity Refresh,217000,217000,0.2,139815,DPT-017,ROL-026
CMP-001080,EMP-00476,2024-02-03,Hire,123000,135000,0.1,27000,DPT-004,ROL-003
CMP-001081,EMP-00476,2024-11-23,Annual Adjustment,135000,138235,0.1,0,DPT-004,ROL-003
CMP-001082,EMP-00476,2025-06-12,Equity Refresh,135000,135000,0.1,22535,DPT-004,ROL-003
CMP-001083,EMP-00476,2025-10-20,Termination,135000,0,0,0,DPT-004,ROL-003
CMP-001084,EMP-00477,2026-05-22,Hire,193000,211000,0.2,211000,DPT-006,ROL-030
CMP-001085,EMP-00478,2024-08-16,Hire,63000,73000,0.1,14600,DPT-020,ROL-015
CMP-001086,EMP-00478,2025-06-10,Equity Refresh,73000,73000,0.1,13486,DPT-020,ROL-015
CMP-001087,EMP-00479,2024-09-12,Hire,108000,120000,0.1,24000,DPT-018,ROL-017
CMP-001088,EMP-00479,2025-06-16,Annual Adjustment,120000,126354,0.1,0,DPT-018,ROL-017
CMP-001089,EMP-00480,2023-02-21,Hire,163000,187000,0.2,187000,DPT-012,ROL-025
CMP-001090,EMP-00480,2023-09-19,Promotion,187000,217196,0.2,0,DPT-012,ROL-025
CMP-001091,EMP-00480,2024-08-22,Annual Adjustment,187000,197868,0.2,0,DPT-012,ROL-025
CMP-001092,EMP-00481,2023-12-07,Hire,93000,106000,0.1,21200,DPT-001,ROL-002
CMP-001093,EMP-00481,2024-10-09,Annual Adjustment,106000,109392,0.1,0,DPT-001,ROL-002
CMP-001094,EMP-00481,2025-11-05,Termination,106000,0,0,0,DPT-001,ROL-002
CMP-001095,EMP-00482,2023-09-04,Hire,92000,103000,0.1,20600,DPT-006,ROL-002
CMP-001096,EMP-00482,2024-09-24,Equity Refresh,103000,103000,0.1,28361,DPT-006,ROL-002
CMP-001097,EMP-00482,2025-08-27,Equity Refresh,103000,103000,0.1,15883,DPT-006,ROL-002
CMP-001098,EMP-00482,2026-05-09,Termination,103000,0,0,0,DPT-006,ROL-002
CMP-001099,EMP-00483,2025-08-08,Hire,99000,111000,0.1,22200,DPT-017,ROL-017
CMP-001100,EMP-00483,2026-03-03,Promotion,111000,133865,0.1,0,DPT-017,ROL-017
CMP-001101,EMP-00484,2024-08-03,Hire,100000,115000,0.1,23000,DPT-017,ROL-017
CMP-001102,EMP-00484,2025-07-09,Equity Refresh,115000,115000,0.1,18500,DPT-017,ROL-017
CMP-001103,EMP-00484,2026-03-13,Annual Adjustment,115000,118547,0.1,0,DPT-017,ROL-017
CMP-001104,EMP-00485,2024-08-01,Hire,87000,102000,0.1,20400,DPT-012,ROL-011
CMP-001105,EMP-00485,2025-04-29,Equity Refresh,102000,102000,0.1,12488,DPT-012,ROL-011
CMP-001106,EMP-00485,2025-12-31,Annual Adjustment,102000,106904,0.1,0,DPT-012,ROL-011
CMP-001107,EMP-00486,2023-06-25,Hire,100000,110000,0.1,22000,DPT-021,ROL-023
CMP-001108,EMP-00487,2025-04-29,Hire,77000,87000,0.1,17400,DPT-004,ROL-001
CMP-001109,EMP-00487,2025-11-01,Promotion,87000,98080,0.1,0,DPT-004,ROL-001
CMP-001110,EMP-00488,2022-05-12,Hire,177000,200000,0.1,100000,DPT-002,ROL-005
CMP-001111,EMP-00488,2025-09-29,Termination,200000,0,0,0,DPT-002,ROL-005
CMP-001112,EMP-00489,2023-02-15,Hire,91000,106000,0.1,21200,DPT-009,ROL-020
CMP-001113,EMP-00489,2024-02-13,Promotion,106000,125085,0.1,0,DPT-009,ROL-020
CMP-001114,EMP-00489,2025-01-14,Annual Adjustment,106000,110423,0.1,0,DPT-009,ROL-020
CMP-001115,EMP-00489,2026-01-22,Promotion,106000,122672,0.1,0,DPT-009,ROL-020
CMP-001116,EMP-00490,2024-04-01,Hire,88000,102000,0.1,20400,DPT-013,ROL-013
CMP-001117,EMP-00490,2025-01-26,Annual Adjustment,102000,105202,0.1,0,DPT-013,ROL-013
CMP-001118,EMP-00490,2025-06-20,Termination,102000,0,0,0,DPT-013,ROL-013
CMP-001119,EMP-00491,2024-12-06,Hire,171000,187000,0.2,187000,DPT-002,ROL-025
CMP-001120,EMP-00491,2025-11-23,Promotion,187000,222075,0.2,0,DPT-002,ROL-025
CMP-001121,EMP-00492,2024-04-25,Hire,97000,107000,0.1,21400,DPT-011,ROL-013
