date,year,quarter,month_num,day,year_month,year_quarter,day_name,month_name,iso_week,is_weekend
2026-10-26,2026,4,10,26,2026-10,2026-Q4,Monday,October,44,No
2026-10-27,2026,4,10,27,2026-10,2026-Q4,Tuesday,October,44,No
2026-10-28,2026,4,10,28,2026-10,2026-Q4,Wednesday,October,44,No
2026-10-29,2026,4,10,29,2026-10,2026-Q4,Thursday,October,44,No
2026-10-30,2026,4,10,30,2026-10,2026-Q4,Friday,October,44,No
2026-10-31,2026,4,10,31,2026-10,2026-Q4,Saturday,October,44,Yes
2026-11-01,2026,4,11,1,2026-11,2026-Q4,Sunday,November,44,Yes
2026-11-02,2026,4,11,2,2026-11,2026-Q4,Monday,November,45,No
2026-11-03,2026,4,11,3,2026-11,2026-Q4,Tuesday,November,45,No
2026-11-04,2026,4,11,4,2026-11,2026-Q4,Wednesday,November,45,No
2026-11-05,2026,4,11,5,2026-11,2026-Q4,Thursday,November,45,No
2026-11-06,2026,4,11,6,2026-11,2026-Q4,Friday,November,45,No
2026-11-07,2026,4,11,7,2026-11,2026-Q4,Saturday,November,45,Yes
2026-11-08,2026,4,11,8,2026-11,2026-Q4,Sunday,November,45,Yes
2026-11-09,2026,4,11,9,2026-11,2026-Q4,Monday,November,46,No
2026-11-10,2026,4,11,10,2026-11,2026-Q4,Tuesday,November,46,No
2026-11-11,2026,4,11,11,2026-11,2026-Q4,Wednesday,November,46,No
2026-11-12,2026,4,11,12,2026-11,2026-Q4,Thursday,November,46,No
2026-11-13,2026,4,11,13,2026-11,2026-Q4,Friday,November,46,No
2026-11-14,2026,4,11,14,2026-11,2026-Q4,Saturday,November,46,Yes
2026-11-15,2026,4,11,15,2026-11,2026-Q4,Sunday,November,46,Yes
2026-11-16,2026,4,11,16,2026-11,2026-Q4,Monday,November,47,No
2026-11-17,2026,4,11,17,2026-11,2026-Q4,Tuesday,November,47,No
2026-11-18,2026,4,11,18,2026-11,2026-Q4,Wednesday,November,47,No
2026-11-19,2026,4,11,19,2026-11,2026-Q4,Thursday,November,47,No
2026-11-20,2026,4,11,20,2026-11,2026-Q4,Friday,November,47,No
2026-11-21,2026,4,11,21,2026-11,2026-Q4,Saturday,November,47,Yes
2026-11-22,2026,4,11,22,2026-11,2026-Q4,Sunday,November,47,Yes
2026-11-23,2026,4,11,23,2026-11,2026-Q4,Monday,November,48,No
2026-11-24,2026,4,11,24,2026-11,2026-Q4,Tuesday,November,48,No
2026-11-25,2026,4,11,25,2026-11,2026-Q4,Wednesday,November,48,No
2026-11-26,2026,4,11,26,2026-11,2026-Q4,Thursday,November,48,No
2026-11-27,2026,4,11,27,2026-11,2026-Q4,Friday,November,48,No
2026-11-28,2026,4,11,28,2026-11,2026-Q4,Saturday,November,48,Yes
2026-11-29,2026,4,11,29,2026-11,2026-Q4,Sunday,November,48,Yes
2026-11-30,2026,4,11,30,2026-11,2026-Q4,Monday,November,49,No
2026-12-01,2026,4,12,1,2026-12,2026-Q4,Tuesday,December,49,No
2026-12-02,2026,4,12,2,2026-12,2026-Q4,Wednesday,December,49,No
2026-12-03,2026,4,12,3,2026-12,2026-Q4,Thursday,December,49,No
2026-12-04,2026,4,12,4,2026-12,2026-Q4,Friday,December,49,No
2026-12-05,2026,4,12,5,2026-12,2026-Q4,Saturday,December,49,Yes
2026-12-06,2026,4,12,6,2026-12,2026-Q4,Sunday,December,49,Yes
2026-12-07,2026,4,12,7,2026-12,2026-Q4,Monday,December,50,No
2026-12-08,2026,4,12,8,2026-12,2026-Q4,Tuesday,December,50,No
2026-12-09,2026,4,12,9,2026-12,2026-Q4,Wednesday,December,50,No
2026-12-10,2026,4,12,10,2026-12,2026-Q4,Thursday,December,50,No
2026-12-11,2026,4,12,11,2026-12,2026-Q4,Friday,December,50,No
2026-12-12,2026,4,12,12,2026-12,2026-Q4,Saturday,December,50,Yes
2026-12-13,2026,4,12,13,2026-12,2026-Q4,Sunday,December,50,Yes
2026-12-14,2026,4,12,14,2026-12,2026-Q4,Monday,December,51,No
2026-12-15,2026,4,12,15,2026-12,2026-Q4,Tuesday,December,51,No
2026-12-16,2026,4,12,16,2026-12,2026-Q4,Wednesday,December,51,No
2026-12-17,2026,4,12,17,2026-12,2026-Q4,Thursday,December,51,No
2026-12-18,2026,4,12,18,2026-12,2026-Q4,Friday,December,51,No
2026-12-19,2026,4,12,19,2026-12,2026-Q4,Saturday,December,51,Yes
2026-12-20,2026,4,12,20,2026-12,2026-Q4,Sunday,December,51,Yes
2026-12-21,2026,4,12,21,2026-12,2026-Q4,Monday,December,52,No
2026-12-22,2026,4,12,22,2026-12,2026-Q4,Tuesday,December,52,No
2026-12-23,2026,4,12,23,2026-12,2026-Q4,Wednesday,December,52,No
2026-12-24,2026,4,12,24,2026-12,2026-Q4,Thursday,December,52,No
2026-12-25,2026,4,12,25,2026-12,2026-Q4,Friday,December,52,No
2026-12-26,2026,4,12,26,2026-12,2026-Q4,Saturday,December,52,Yes
2026-12-27,2026,4,12,27,2026-12,2026-Q4,Sunday,December,52,Yes
2026-12-28,2026,4,12,28,2026-12,2026-Q4,Monday,December,53,No
2026-12-29,2026,4,12,29,2026-12,2026-Q4,Tuesday,December,53,No
2026-12-30,2026,4,12,30,2026-12,2026-Q4,Wednesday,December,53,No
2026-12-31,2026,4,12,31,2026-12,2026-Q4,Thursday,December,53,No
2027-01-01,2027,1,1,1,2027-01,2027-Q1,Friday,January,53,No
2027-01-02,2027,1,1,2,2027-01,2027-Q1,Saturday,January,53,Yes
2027-01-03,2027,1,1,3,2027-01,2027-Q1,Sunday,January,53,Yes
2027-01-04,2027,1,1,4,2027-01,2027-Q1,Monday,January,1,No
2027-01-05,2027,1,1,5,2027-01,2027-Q1,Tuesday,January,1,No
2027-01-06,2027,1,1,6,2027-01,2027-Q1,Wednesday,January,1,No
2027-01-07,2027,1,1,7,2027-01,2027-Q1,Thursday,January,1,No
2027-01-08,2027,1,1,8,2027-01,2027-Q1,Friday,January,1,No
2027-01-09,2027,1,1,9,2027-01,2027-Q1,Saturday,January,1,Yes
2027-01-10,2027,1,1,10,2027-01,2027-Q1,Sunday,January,1,Yes
2027-01-11,2027,1,1,11,2027-01,2027-Q1,Monday,January,2,No
2027-01-12,2027,1,1,12,2027-01,2027-Q1,Tuesday,January,2,No
2027-01-13,2027,1,1,13,2027-01,2027-Q1,Wednesday,January,2,No
2027-01-14,2027,1,1,14,2027-01,2027-Q1,Thursday,January,2,No
2027-01-15,2027,1,1,15,2027-01,2027-Q1,Friday,January,2,No
2027-01-16,2027,1,1,16,2027-01,2027-Q1,Saturday,January,2,Yes
2027-01-17,2027,1,1,17,2027-01,2027-Q1,Sunday,January,2,Yes
2027-01-18,2027,1,1,18,2027-01,2027-Q1,Monday,January,3,No
2027-01-19,2027,1,1,19,2027-01,2027-Q1,Tuesday,January,3,No
2027-01-20,2027,1,1,20,2027-01,2027-Q1,Wednesday,January,3,No
2027-01-21,2027,1,1,21,2027-01,2027-Q1,Thursday,January,3,No
2027-01-22,2027,1,1,22,2027-01,2027-Q1,Friday,January,3,No
2027-01-23,2027,1,1,23,2027-01,2027-Q1,Saturday,January,3,Yes
2027-01-24,2027,1,1,24,2027-01,2027-Q1,Sunday,January,3,Yes
2027-01-25,2027,1,1,25,2027-01,2027-Q1,Monday,January,4,No
2027-01-26,2027,1,1,26,2027-01,2027-Q1,Tuesday,January,4,No
2027-01-27,2027,1,1,27,2027-01,2027-Q1,Wednesday,January,4,No
2027-01-28,2027,1,1,28,2027-01,2027-Q1,Thursday,January,4,No
2027-01-29,2027,1,1,29,2027-01,2027-Q1,Friday,January,4,No
2027-01-30,2027,1,1,30,2027-01,2027-Q1,Saturday,January,4,Yes
2027-01-31,2027,1,1,31,2027-01,2027-Q1,Sunday,January,4,Yes
2027-02-01,2027,1,2,1,2027-02,2027-Q1,Monday,February,5,No
2027-02-02,2027,1,2,2,2027-02,2027-Q1,Tuesday,February,5,No
2027-02-03,2027,1,2,3,2027-02,2027-Q1,Wednesday,February,5,No
2027-02-04,2027,1,2,4,2027-02,2027-Q1,Thursday,February,5,No
2027-02-05,2027,1,2,5,2027-02,2027-Q1,Friday,February,5,No
2027-02-06,2027,1,2,6,2027-02,2027-Q1,Saturday,February,5,Yes
2027-02-07,2027,1,2,7,2027-02,2027-Q1,Sunday,February,5,Yes
2027-02-08,2027,1,2,8,2027-02,2027-Q1,Monday,February,6,No
2027-02-09,2027,1,2,9,2027-02,2027-Q1,Tuesday,February,6,No
2027-02-10,2027,1,2,10,2027-02,2027-Q1,Wednesday,February,6,No
2027-02-11,2027,1,2,11,2027-02,2027-Q1,Thursday,February,6,No
2027-02-12,2027,1,2,12,2027-02,2027-Q1,Friday,February,6,No
2027-02-13,2027,1,2,13,2027-02,2027-Q1,Saturday,February,6,Yes
2027-02-14,2027,1,2,14,2027-02,2027-Q1,Sunday,February,6,Yes
2027-02-15,2027,1,2,15,2027-02,2027-Q1,Monday,February,7,No
2027-02-16,2027,1,2,16,2027-02,2027-Q1,Tuesday,February,7,No
2027-02-17,2027,1,2,17,2027-02,2027-Q1,Wednesday,February,7,No
2027-02-18,2027,1,2,18,2027-02,2027-Q1,Thursday,February,7,No
2027-02-19,2027,1,2,19,2027-02,2027-Q1,Friday,February,7,No
2027-02-20,2027,1,2,20,2027-02,2027-Q1,Saturday,February,7,Yes
2027-02-21,2027,1,2,21,2027-02,2027-Q1,Sunday,February,7,Yes
2027-02-22,2027,1,2,22,2027-02,2027-Q1,Monday,February,8,No
2027-02-23,2027,1,2,23,2027-02,2027-Q1,Tuesday,February,8,No
2027-02-24,2027,1,2,24,2027-02,2027-Q1,Wednesday,February,8,No
2027-02-25,2027,1,2,25,2027-02,2027-Q1,Thursday,February,8,No
2027-02-26,2027,1,2,26,2027-02,2027-Q1,Friday,February,8,No
2027-02-27,2027,1,2,27,2027-02,2027-Q1,Saturday,February,8,Yes
2027-02-28,2027,1,2,28,2027-02,2027-Q1,Sunday,February,8,Yes
2027-03-01,2027,1,3,1,2027-03,2027-Q1,Monday,March,9,No
2027-03-02,2027,1,3,2,2027-03,2027-Q1,Tuesday,March,9,No
2027-03-03,2027,1,3,3,2027-03,2027-Q1,Wednesday,March,9,No
2027-03-04,2027,1,3,4,2027-03,2027-Q1,Thursday,March,9,No
2027-03-05,2027,1,3,5,2027-03,2027-Q1,Friday,March,9,No
2027-03-06,2027,1,3,6,2027-03,2027-Q1,Saturday,March,9,Yes
2027-03-07,2027,1,3,7,2027-03,2027-Q1,Sunday,March,9,Yes
2027-03-08,2027,1,3,8,2027-03,2027-Q1,Monday,March,10,No
2027-03-09,2027,1,3,9,2027-03,2027-Q1,Tuesday,March,10,No
2027-03-10,2027,1,3,10,2027-03,2027-Q1,Wednesday,March,10,No
2027-03-11,2027,1,3,11,2027-03,2027-Q1,Thursday,March,10,No
2027-03-12,2027,1,3,12,2027-03,2027-Q1,Friday,March,10,No
2027-03-13,2027,1,3,13,2027-03,2027-Q1,Saturday,March,10,Yes
2027-03-14,2027,1,3,14,2027-03,2027-Q1,Sunday,March,10,Yes
2027-03-15,2027,1,3,15,2027-03,2027-Q1,Monday,March,11,No
2027-03-16,2027,1,3,16,2027-03,2027-Q1,Tuesday,March,11,No
2027-03-17,2027,1,3,17,2027-03,2027-Q1,Wednesday,March,11,No
2027-03-18,2027,1,3,18,2027-03,2027-Q1,Thursday,March,11,No
2027-03-19,2027,1,3,19,2027-03,2027-Q1,Friday,March,11,No
2027-03-20,2027,1,3,20,2027-03,2027-Q1,Saturday,March,11,Yes
2027-03-21,2027,1,3,21,2027-03,2027-Q1,Sunday,March,11,Yes
2027-03-22,2027,1,3,22,2027-03,2027-Q1,Monday,March,12,No
2027-03-23,2027,1,3,23,2027-03,2027-Q1,Tuesday,March,12,No
2027-03-24,2027,1,3,24,2027-03,2027-Q1,Wednesday,March,12,No
2027-03-25,2027,1,3,25,2027-03,2027-Q1,Thursday,March,12,No
2027-03-26,2027,1,3,26,2027-03,2027-Q1,Friday,March,12,No
2027-03-27,2027,1,3,27,2027-03,2027-Q1,Saturday,March,12,Yes
2027-03-28,2027,1,3,28,2027-03,2027-Q1,Sunday,March,12,Yes
2027-03-29,2027,1,3,29,2027-03,2027-Q1,Monday,March,13,No
2027-03-30,2027,1,3,30,2027-03,2027-Q1,Tuesday,March,13,No
2027-03-31,2027,1,3,31,2027-03,2027-Q1,Wednesday,March,13,No
2027-04-01,2027,2,4,1,2027-04,2027-Q2,Thursday,April,13,No
2027-04-02,2027,2,4,2,2027-04,2027-Q2,Friday,April,13,No
2027-04-03,2027,2,4,3,2027-04,2027-Q2,Saturday,April,13,Yes
2027-04-04,2027,2,4,4,2027-04,2027-Q2,Sunday,April,13,Yes
2027-04-05,2027,2,4,5,2027-04,2027-Q2,Monday,April,14,No
2027-04-06,2027,2,4,6,2027-04,2027-Q2,Tuesday,April,14,No
2027-04-07,2027,2,4,7,2027-04,2027-Q2,Wednesday,April,14,No
2027-04-08,2027,2,4,8,2027-04,2027-Q2,Thursday,April,14,No
2027-04-09,2027,2,4,9,2027-04,2027-Q2,Friday,April,14,No
2027-04-10,2027,2,4,10,2027-04,2027-Q2,Saturday,April,14,Yes
2027-04-11,2027,2,4,11,2027-04,2027-Q2,Sunday,April,14,Yes
2027-04-12,2027,2,4,12,2027-04,2027-Q2,Monday,April,15,No
2027-04-13,2027,2,4,13,2027-04,2027-Q2,Tuesday,April,15,No
2027-04-14,2027,2,4,14,2027-04,2027-Q2,Wednesday,April,15,No
2027-04-15,2027,2,4,15,2027-04,2027-Q2,Thursday,April,15,No
2027-04-16,2027,2,4,16,2027-04,2027-Q2,Friday,April,15,No
2027-04-17,2027,2,4,17,2027-04,2027-Q2,Saturday,April,15,Yes
2027-04-18,2027,2,4,18,2027-04,2027-Q2,Sunday,April,15,Yes
2027-04-19,2027,2,4,19,2027-04,2027-Q2,Monday,April,16,No
2027-04-20,2027,2,4,20,2027-04,2027-Q2,Tuesday,April,16,No
2027-04-21,2027,2,4,21,2027-04,2027-Q2,Wednesday,April,16,No
2027-04-22,2027,2,4,22,2027-04,2027-Q2,Thursday,April,16,No
2027-04-23,2027,2,4,23,2027-04,2027-Q2,Friday,April,16,No
2027-04-24,2027,2,4,24,2027-04,2027-Q2,Saturday,April,16,Yes
2027-04-25,2027,2,4,25,2027-04,2027-Q2,Sunday,April,16,Yes
2027-04-26,2027,2,4,26,2027-04,2027-Q2,Monday,April,17,No
2027-04-27,2027,2,4,27,2027-04,2027-Q2,Tuesday,April,17,No
2027-04-28,2027,2,4,28,2027-04,2027-Q2,Wednesday,April,17,No
2027-04-29,2027,2,4,29,2027-04,2027-Q2,Thursday,April,17,No
2027-04-30,2027,2,4,30,2027-04,2027-Q2,Friday,April,17,No
2027-05-01,2027,2,5,1,2027-05,2027-Q2,Saturday,May,17,Yes
2027-05-02,2027,2,5,2,2027-05,2027-Q2,Sunday,May,17,Yes
2027-05-03,2027,2,5,3,2027-05,2027-Q2,Monday,May,18,No
2027-05-04,2027,2,5,4,2027-05,2027-Q2,Tuesday,May,18,No
2027-05-05,2027,2,5,5,2027-05,2027-Q2,Wednesday,May,18,No
2027-05-06,2027,2,5,6,2027-05,2027-Q2,Thursday,May,18,No
2027-05-07,2027,2,5,7,2027-05,2027-Q2,Friday,May,18,No
2027-05-08,2027,2,5,8,2027-05,2027-Q2,Saturday,May,18,Yes
2027-05-09,2027,2,5,9,2027-05,2027-Q2,Sunday,May,18,Yes
2027-05-10,2027,2,5,10,2027-05,2027-Q2,Monday,May,19,No
2027-05-11,2027,2,5,11,2027-05,2027-Q2,Tuesday,May,19,No
2027-05-12,2027,2,5,12,2027-05,2027-Q2,Wednesday,May,19,No
2027-05-13,2027,2,5,13,2027-05,2027-Q2,Thursday,May,19,No
2027-05-14,2027,2,5,14,2027-05,2027-Q2,Friday,May,19,No
2027-05-15,2027,2,5,15,2027-05,2027-Q2,Saturday,May,19,Yes
2027-05-16,2027,2,5,16,2027-05,2027-Q2,Sunday,May,19,Yes
2027-05-17,2027,2,5,17,2027-05,2027-Q2,Monday,May,20,No
2027-05-18,2027,2,5,18,2027-05,2027-Q2,Tuesday,May,20,No
2027-05-19,2027,2,5,19,2027-05,2027-Q2,Wednesday,May,20,No
2027-05-20,2027,2,5,20,2027-05,2027-Q2,Thursday,May,20,No
2027-05-21,2027,2,5,21,2027-05,2027-Q2,Friday,May,20,No
2027-05-22,2027,2,5,22,2027-05,2027-Q2,Saturday,May,20,Yes
2027-05-23,2027,2,5,23,2027-05,2027-Q2,Sunday,May,20,Yes
2027-05-24,2027,2,5,24,2027-05,2027-Q2,Monday,May,21,No
