attestation_record_id,employee_id,attestation_type,attestation_name,is_mandatory,due_date,completed_date,status,days_overdue,department_id
ATR-000755,EMP-00231,ATT-PRV,Privacy & Data Handling,Yes,2025-06-02,2025-05-25,Completed,0,DPT-006
ATR-000756,EMP-00231,ATT-INS,Insider Trading Window,Yes,2026-01-25,2026-01-18,Completed,0,DPT-006
ATR-000757,EMP-00232,ATT-COI,Conflict of Interest,Yes,2025-12-24,2025-12-21,Completed,0,DPT-009
ATR-000758,EMP-00232,ATT-COC,Code of Conduct Attestation,Yes,2026-02-06,2026-01-18,Completed,0,DPT-009
ATR-000759,EMP-00232,ATT-PRV,Privacy & Data Handling,Yes,2026-03-04,2026-02-24,Completed,0,DPT-009
ATR-000760,EMP-00232,ATT-INS,Insider Trading Window,Yes,2025-12-12,2025-12-01,Completed,0,DPT-009
ATR-000761,EMP-00233,ATT-COI,Conflict of Interest,Yes,2026-01-24,2026-01-17,Completed,0,DPT-012
ATR-000762,EMP-00233,ATT-COC,Code of Conduct Attestation,Yes,2025-12-09,2025-12-08,Completed,0,DPT-012
ATR-000763,EMP-00233,ATT-PRV,Privacy & Data Handling,Yes,2025-09-17,2025-09-16,Completed,0,DPT-012
ATR-000764,EMP-00233,ATT-INS,Insider Trading Window,Yes,2026-04-04,2026-03-31,Completed,0,DPT-012
ATR-000765,EMP-00234,ATT-COI,Conflict of Interest,Yes,2026-03-04,2026-02-15,Completed,0,DPT-018
ATR-000766,EMP-00234,ATT-COC,Code of Conduct Attestation,Yes,2025-06-21,2025-10-28,Completed,0,DPT-018
ATR-000767,EMP-00234,ATT-PRV,Privacy & Data Handling,Yes,2025-06-17,2025-11-05,Completed,0,DPT-018
ATR-000768,EMP-00234,ATT-INS,Insider Trading Window,Yes,2026-03-19,2026-02-28,Completed,0,DPT-018
ATR-000769,EMP-00235,ATT-COI,Conflict of Interest,Yes,2026-02-14,2026-02-13,Completed,0,DPT-003
ATR-000770,EMP-00235,ATT-COC,Code of Conduct Attestation,Yes,2025-11-19,2025-11-13,Completed,0,DPT-003
ATR-000771,EMP-00235,ATT-PRV,Privacy & Data Handling,Yes,2025-06-18,2025-06-16,Completed,0,DPT-003
ATR-000772,EMP-00235,ATT-INS,Insider Trading Window,Yes,2025-12-21,2025-12-04,Completed,0,DPT-003
ATR-000773,EMP-00236,ATT-COI,Conflict of Interest,Yes,2025-06-30,2025-06-15,Completed,0,DPT-001
ATR-000774,EMP-00236,ATT-COC,Code of Conduct Attestation,Yes,2025-10-26,2025-10-19,Completed,0,DPT-001
ATR-000775,EMP-00236,ATT-PRV,Privacy & Data Handling,Yes,2025-11-23,2025-11-08,Completed,0,DPT-001
ATR-000776,EMP-00236,ATT-INS,Insider Trading Window,Yes,2026-03-27,2026-03-12,Completed,0,DPT-001
ATR-000777,EMP-00237,ATT-COI,Conflict of Interest,Yes,2025-07-14,2025-07-03,Completed,0,DPT-022
ATR-000778,EMP-00237,ATT-COC,Code of Conduct Attestation,Yes,2025-09-28,2025-09-09,Completed,0,DPT-022
ATR-000779,EMP-00237,ATT-PRV,Privacy & Data Handling,Yes,2025-10-06,2025-09-28,Completed,0,DPT-022
ATR-000780,EMP-00237,ATT-INS,Insider Trading Window,Yes,2026-02-04,2026-01-26,Completed,0,DPT-022
ATR-000781,EMP-00239,ATT-COI,Conflict of Interest,Yes,2026-03-11,2026-03-02,Completed,0,DPT-001
ATR-000782,EMP-00239,ATT-COC,Code of Conduct Attestation,Yes,2026-01-29,2026-01-15,Completed,0,DPT-001
ATR-000783,EMP-00239,ATT-PRV,Privacy & Data Handling,Yes,2026-03-14,2026-03-04,Completed,0,DPT-001
ATR-000784,EMP-00239,ATT-INS,Insider Trading Window,Yes,2026-01-21,2026-01-14,Completed,0,DPT-001
ATR-000785,EMP-00242,ATT-COI,Conflict of Interest,Yes,2025-10-05,2025-09-21,Completed,0,DPT-019
ATR-000786,EMP-00242,ATT-COC,Code of Conduct Attestation,Yes,2026-02-11,2026-02-08,Completed,0,DPT-019
ATR-000787,EMP-00242,ATT-PRV,Privacy & Data Handling,Yes,2025-10-09,2025-09-19,Completed,0,DPT-019
ATR-000788,EMP-00242,ATT-INS,Insider Trading Window,Yes,2026-02-19,2026-02-04,Completed,0,DPT-019
ATR-000789,EMP-00243,ATT-COI,Conflict of Interest,Yes,2026-05-24,2026-05-19,Completed,0,DPT-018
ATR-000790,EMP-00243,ATT-COC,Code of Conduct Attestation,Yes,2026-02-12,2026-02-09,Completed,0,DPT-018
ATR-000791,EMP-00243,ATT-PRV,Privacy & Data Handling,Yes,2025-08-16,2025-08-11,Completed,0,DPT-018
ATR-000792,EMP-00243,ATT-INS,Insider Trading Window,Yes,2026-03-10,2026-03-04,Completed,0,DPT-018
ATR-000793,EMP-00244,ATT-COI,Conflict of Interest,Yes,2025-07-11,2026-05-05,Completed,0,DPT-019
ATR-000794,EMP-00244,ATT-COC,Code of Conduct Attestation,Yes,2026-04-05,2026-05-09,Completed,0,DPT-019
ATR-000795,EMP-00244,ATT-PRV,Privacy & Data Handling,Yes,2026-04-14,2026-05-13,Completed,0,DPT-019
ATR-000796,EMP-00244,ATT-INS,Insider Trading Window,Yes,2026-01-15,2026-05-11,Completed,0,DPT-019
ATR-000797,EMP-00245,ATT-COI,Conflict of Interest,Yes,2025-06-16,2025-06-12,Completed,0,DPT-005
ATR-000798,EMP-00245,ATT-COC,Code of Conduct Attestation,Yes,2025-12-30,2025-12-28,Completed,0,DPT-005
ATR-000799,EMP-00245,ATT-PRV,Privacy & Data Handling,Yes,2026-03-05,2026-03-03,Completed,0,DPT-005
ATR-000800,EMP-00245,ATT-INS,Insider Trading Window,Yes,2026-02-22,2026-02-14,Completed,0,DPT-005
ATR-000801,EMP-00246,ATT-COI,Conflict of Interest,Yes,2025-12-18,2025-12-08,Completed,0,DPT-011
ATR-000802,EMP-00246,ATT-COC,Code of Conduct Attestation,Yes,2026-05-18,2026-05-09,Completed,0,DPT-011
ATR-000803,EMP-00246,ATT-PRV,Privacy & Data Handling,Yes,2025-07-09,2025-06-23,Completed,0,DPT-011
ATR-000804,EMP-00246,ATT-INS,Insider Trading Window,Yes,2026-03-25,2026-03-10,Completed,0,DPT-011
ATR-000805,EMP-00247,ATT-COI,Conflict of Interest,Yes,2025-08-24,2025-10-08,Completed,0,DPT-002
ATR-000806,EMP-00247,ATT-COC,Code of Conduct Attestation,Yes,2026-01-10,2025-12-28,Completed,0,DPT-002
ATR-000807,EMP-00247,ATT-PRV,Privacy & Data Handling,Yes,2025-07-25,2025-10-07,Completed,0,DPT-002
ATR-000808,EMP-00247,ATT-INS,Insider Trading Window,Yes,2026-01-23,2026-01-10,Completed,0,DPT-002
ATR-000809,EMP-00248,ATT-COI,Conflict of Interest,Yes,2025-12-04,2025-11-19,Completed,0,DPT-004
ATR-000810,EMP-00248,ATT-COC,Code of Conduct Attestation,Yes,2025-07-26,2025-07-19,Completed,0,DPT-004
ATR-000811,EMP-00248,ATT-PRV,Privacy & Data Handling,Yes,2025-10-06,2025-09-22,Completed,0,DPT-004
ATR-000812,EMP-00248,ATT-INS,Insider Trading Window,Yes,2025-12-01,2025-11-28,Completed,0,DPT-004
ATR-000813,EMP-00249,ATT-COI,Conflict of Interest,Yes,2025-11-19,2025-11-05,Completed,0,DPT-002
ATR-000814,EMP-00249,ATT-COC,Code of Conduct Attestation,Yes,2025-06-12,2025-06-07,Completed,0,DPT-002
ATR-000815,EMP-00249,ATT-PRV,Privacy & Data Handling,Yes,2025-09-08,2025-09-04,Completed,0,DPT-002
ATR-000816,EMP-00249,ATT-INS,Insider Trading Window,Yes,2026-05-04,2026-04-22,Completed,0,DPT-002
ATR-000817,EMP-00250,ATT-COI,Conflict of Interest,Yes,2026-01-02,2025-12-30,Completed,0,DPT-021
ATR-000818,EMP-00250,ATT-COC,Code of Conduct Attestation,Yes,2026-03-06,2026-02-28,Completed,0,DPT-021
ATR-000819,EMP-00250,ATT-PRV,Privacy & Data Handling,Yes,2025-10-27,2025-12-07,Completed,0,DPT-021
ATR-000820,EMP-00250,ATT-INS,Insider Trading Window,Yes,2026-04-27,2026-04-17,Completed,0,DPT-021
ATR-000821,EMP-00251,ATT-COI,Conflict of Interest,Yes,2025-08-15,2025-08-14,Completed,0,DPT-008
ATR-000822,EMP-00251,ATT-COC,Code of Conduct Attestation,Yes,2025-06-30,2025-06-22,Completed,0,DPT-008
ATR-000823,EMP-00251,ATT-PRV,Privacy & Data Handling,Yes,2026-03-30,2026-03-23,Completed,0,DPT-008
ATR-000824,EMP-00251,ATT-INS,Insider Trading Window,Yes,2026-04-25,2026-04-15,Completed,0,DPT-008
ATR-000825,EMP-00252,ATT-COI,Conflict of Interest,Yes,2025-11-03,2025-10-31,Completed,0,DPT-020
ATR-000826,EMP-00252,ATT-COC,Code of Conduct Attestation,Yes,2026-05-04,2026-05-02,Completed,0,DPT-020
ATR-000827,EMP-00252,ATT-PRV,Privacy & Data Handling,Yes,2026-01-04,2026-01-03,Completed,0,DPT-020
ATR-000828,EMP-00252,ATT-INS,Insider Trading Window,Yes,2026-01-14,2025-12-26,Completed,0,DPT-020
ATR-000829,EMP-00253,ATT-COI,Conflict of Interest,Yes,2025-09-03,2025-08-17,Completed,0,DPT-020
ATR-000830,EMP-00253,ATT-COC,Code of Conduct Attestation,Yes,2025-10-28,2025-10-11,Completed,0,DPT-020
ATR-000831,EMP-00253,ATT-PRV,Privacy & Data Handling,Yes,2026-02-06,2026-01-26,Completed,0,DPT-020
ATR-000832,EMP-00253,ATT-INS,Insider Trading Window,Yes,2026-01-17,2025-12-28,Completed,0,DPT-020
ATR-000833,EMP-00255,ATT-COI,Conflict of Interest,Yes,2025-11-03,2025-10-15,Completed,0,DPT-017
ATR-000834,EMP-00255,ATT-COC,Code of Conduct Attestation,Yes,2025-11-29,2025-11-18,Completed,0,DPT-017
ATR-000835,EMP-00255,ATT-PRV,Privacy & Data Handling,Yes,2025-07-31,2025-07-29,Completed,0,DPT-017
ATR-000836,EMP-00255,ATT-INS,Insider Trading Window,Yes,2026-04-28,2026-04-08,Completed,0,DPT-017
ATR-000837,EMP-00256,ATT-COI,Conflict of Interest,Yes,2026-05-10,2026-05-05,Completed,0,DPT-009
ATR-000838,EMP-00256,ATT-COC,Code of Conduct Attestation,Yes,2026-04-23,2026-04-06,Completed,0,DPT-009
ATR-000839,EMP-00256,ATT-PRV,Privacy & Data Handling,Yes,2025-07-03,2025-06-26,Completed,0,DPT-009
ATR-000840,EMP-00256,ATT-INS,Insider Trading Window,Yes,2025-12-27,2025-12-20,Completed,0,DPT-009
ATR-000841,EMP-00257,ATT-COI,Conflict of Interest,Yes,2026-01-20,2026-01-07,Completed,0,DPT-018
ATR-000842,EMP-00257,ATT-COC,Code of Conduct Attestation,Yes,2026-03-10,2026-03-04,Completed,0,DPT-018
ATR-000843,EMP-00257,ATT-PRV,Privacy & Data Handling,Yes,2025-10-11,2025-10-06,Completed,0,DPT-018
ATR-000844,EMP-00257,ATT-INS,Insider Trading Window,Yes,2026-05-02,2026-04-12,Completed,0,DPT-018
ATR-000845,EMP-00258,ATT-COI,Conflict of Interest,Yes,2025-12-31,2025-12-29,Completed,0,DPT-003
ATR-000846,EMP-00258,ATT-COC,Code of Conduct Attestation,Yes,2025-10-10,2025-09-23,Completed,0,DPT-003
ATR-000847,EMP-00258,ATT-PRV,Privacy & Data Handling,Yes,2025-08-26,2025-08-08,Completed,0,DPT-003
ATR-000848,EMP-00258,ATT-INS,Insider Trading Window,Yes,2025-12-28,2025-12-13,Completed,0,DPT-003
ATR-000849,EMP-00259,ATT-COI,Conflict of Interest,Yes,2026-05-01,2026-04-28,Completed,0,DPT-024
ATR-000850,EMP-00259,ATT-COC,Code of Conduct Attestation,Yes,2026-05-14,2026-05-11,Completed,0,DPT-024
ATR-000851,EMP-00259,ATT-PRV,Privacy & Data Handling,Yes,2026-05-07,2026-04-27,Completed,0,DPT-024
ATR-000852,EMP-00259,ATT-INS,Insider Trading Window,Yes,2026-01-15,2026-01-10,Completed,0,DPT-024
ATR-000853,EMP-00260,ATT-COI,Conflict of Interest,Yes,2026-05-10,2026-04-25,Completed,0,DPT-005
ATR-000854,EMP-00260,ATT-COC,Code of Conduct Attestation,Yes,2026-05-17,2026-04-30,Completed,0,DPT-005
ATR-000855,EMP-00260,ATT-PRV,Privacy & Data Handling,Yes,2025-09-16,2025-09-02,Completed,0,DPT-005
ATR-000856,EMP-00260,ATT-INS,Insider Trading Window,Yes,2026-03-14,2026-03-12,Completed,0,DPT-005
ATR-000857,EMP-00262,ATT-COI,Conflict of Interest,Yes,2025-08-16,2025-08-05,Completed,0,DPT-016
ATR-000858,EMP-00262,ATT-COC,Code of Conduct Attestation,Yes,2025-10-02,2025-09-30,Completed,0,DPT-016
ATR-000859,EMP-00262,ATT-PRV,Privacy & Data Handling,Yes,2025-12-23,2025-12-11,Completed,0,DPT-016
ATR-000860,EMP-00262,ATT-INS,Insider Trading Window,Yes,2026-01-05,2025-12-17,Completed,0,DPT-016
ATR-000861,EMP-00265,ATT-COI,Conflict of Interest,Yes,2026-05-04,2026-04-21,Completed,0,DPT-007
ATR-000862,EMP-00265,ATT-COC,Code of Conduct Attestation,Yes,2025-11-11,2025-10-31,Completed,0,DPT-007
ATR-000863,EMP-00265,ATT-PRV,Privacy & Data Handling,Yes,2025-09-06,2025-08-19,Completed,0,DPT-007
ATR-000864,EMP-00265,ATT-INS,Insider Trading Window,Yes,2026-03-14,2026-02-24,Completed,0,DPT-007
ATR-000865,EMP-00266,ATT-COI,Conflict of Interest,Yes,2026-02-20,2026-02-04,Completed,0,DPT-017
ATR-000866,EMP-00266,ATT-COC,Code of Conduct Attestation,Yes,2026-01-23,2026-01-22,Completed,0,DPT-017
ATR-000867,EMP-00266,ATT-PRV,Privacy & Data Handling,Yes,2026-01-08,2026-01-01,Completed,0,DPT-017
ATR-000868,EMP-00266,ATT-INS,Insider Trading Window,Yes,2026-03-28,2026-03-24,Completed,0,DPT-017
ATR-000869,EMP-00267,ATT-COI,Conflict of Interest,Yes,2026-02-24,2026-02-15,Completed,0,DPT-018
ATR-000870,EMP-00267,ATT-COC,Code of Conduct Attestation,Yes,2025-06-23,2025-06-06,Completed,0,DPT-018
ATR-000871,EMP-00267,ATT-PRV,Privacy & Data Handling,Yes,2026-05-17,2026-05-11,Completed,0,DPT-018
ATR-000872,EMP-00267,ATT-INS,Insider Trading Window,Yes,2025-11-30,2025-11-14,Completed,0,DPT-018
ATR-000873,EMP-00268,ATT-COI,Conflict of Interest,Yes,2025-08-29,2025-08-23,Completed,0,DPT-021
ATR-000874,EMP-00268,ATT-COC,Code of Conduct Attestation,Yes,2026-05-17,2026-05-14,Completed,0,DPT-021
ATR-000875,EMP-00268,ATT-PRV,Privacy & Data Handling,Yes,2026-01-16,2026-01-03,Completed,0,DPT-021
ATR-000876,EMP-00268,ATT-INS,Insider Trading Window,Yes,2026-01-10,2026-01-01,Completed,0,DPT-021
ATR-000877,EMP-00269,ATT-COI,Conflict of Interest,Yes,2025-06-20,2025-05-31,Completed,0,DPT-006
ATR-000878,EMP-00269,ATT-COC,Code of Conduct Attestation,Yes,2025-07-16,2025-07-02,Completed,0,DPT-006
ATR-000879,EMP-00269,ATT-PRV,Privacy & Data Handling,Yes,2025-11-17,2025-11-06,Completed,0,DPT-006
ATR-000880,EMP-00269,ATT-INS,Insider Trading Window,Yes,2026-01-30,2026-01-19,Completed,0,DPT-006
ATR-000881,EMP-00270,ATT-COI,Conflict of Interest,Yes,2026-02-23,2026-02-07,Completed,0,DPT-009
ATR-000882,EMP-00270,ATT-COC,Code of Conduct Attestation,Yes,2026-03-02,2026-02-10,Completed,0,DPT-009
ATR-000883,EMP-00270,ATT-PRV,Privacy & Data Handling,Yes,2025-06-16,2025-06-02,Completed,0,DPT-009
ATR-000884,EMP-00270,ATT-INS,Insider Trading Window,Yes,2026-04-27,2026-04-23,Completed,0,DPT-009
ATR-000885,EMP-00271,ATT-COI,Conflict of Interest,Yes,2025-09-02,2025-08-26,Completed,0,DPT-004
ATR-000886,EMP-00271,ATT-COC,Code of Conduct Attestation,Yes,2025-07-21,2025-07-15,Completed,0,DPT-004
ATR-000887,EMP-00271,ATT-PRV,Privacy & Data Handling,Yes,2026-03-27,2026-03-18,Completed,0,DPT-004
ATR-000888,EMP-00271,ATT-INS,Insider Trading Window,Yes,2025-12-22,2025-12-04,Completed,0,DPT-004
ATR-000889,EMP-00272,ATT-COI,Conflict of Interest,Yes,2025-12-17,2025-12-07,Completed,0,DPT-012
ATR-000890,EMP-00272,ATT-COC,Code of Conduct Attestation,Yes,2026-04-03,2026-03-27,Completed,0,DPT-012
ATR-000891,EMP-00272,ATT-PRV,Privacy & Data Handling,Yes,2025-06-21,2025-06-01,Completed,0,DPT-012
ATR-000892,EMP-00272,ATT-INS,Insider Trading Window,Yes,2026-01-25,2026-01-24,Completed,0,DPT-012
ATR-000893,EMP-00273,ATT-COI,Conflict of Interest,Yes,2025-07-21,2025-07-01,Completed,0,DPT-014
ATR-000894,EMP-00273,ATT-COC,Code of Conduct Attestation,Yes,2026-05-16,2026-05-05,Completed,0,DPT-014
ATR-000895,EMP-00273,ATT-PRV,Privacy & Data Handling,Yes,2025-12-23,2025-12-22,Completed,0,DPT-014
ATR-000896,EMP-00273,ATT-INS,Insider Trading Window,Yes,2026-01-17,2026-01-08,Completed,0,DPT-014
ATR-000897,EMP-00275,ATT-COI,Conflict of Interest,Yes,2026-03-11,2026-03-05,Completed,0,DPT-001
ATR-000898,EMP-00275,ATT-COC,Code of Conduct Attestation,Yes,2025-07-25,2025-07-15,Completed,0,DPT-001
ATR-000899,EMP-00275,ATT-PRV,Privacy & Data Handling,Yes,2025-06-09,2025-05-23,Completed,0,DPT-001
ATR-000900,EMP-00275,ATT-INS,Insider Trading Window,Yes,2026-01-18,2026-01-16,Completed,0,DPT-001
ATR-000901,EMP-00276,ATT-COI,Conflict of Interest,Yes,2026-03-12,2026-03-01,Completed,0,DPT-021
ATR-000902,EMP-00276,ATT-COC,Code of Conduct Attestation,Yes,2025-06-30,2025-06-19,Completed,0,DPT-021
ATR-000903,EMP-00276,ATT-PRV,Privacy & Data Handling,Yes,2026-04-04,2026-03-15,Completed,0,DPT-021
ATR-000904,EMP-00276,ATT-INS,Insider Trading Window,Yes,2026-02-11,2026-02-08,Completed,0,DPT-021
ATR-000905,EMP-00278,ATT-COI,Conflict of Interest,Yes,2025-09-12,2025-09-06,Completed,0,DPT-003
ATR-000906,EMP-00278,ATT-COC,Code of Conduct Attestation,Yes,2025-06-14,2025-05-29,Completed,0,DPT-003
ATR-000907,EMP-00278,ATT-PRV,Privacy & Data Handling,Yes,2026-04-09,2026-03-23,Completed,0,DPT-003
ATR-000908,EMP-00278,ATT-INS,Insider Trading Window,Yes,2026-02-14,2026-01-25,Completed,0,DPT-003
ATR-000909,EMP-00279,ATT-COI,Conflict of Interest,Yes,2025-06-19,2025-06-02,Completed,0,DPT-013
ATR-000910,EMP-00279,ATT-COC,Code of Conduct Attestation,Yes,2025-10-23,2025-10-03,Completed,0,DPT-013
ATR-000911,EMP-00279,ATT-PRV,Privacy & Data Handling,Yes,2026-02-16,2026-01-31,Completed,0,DPT-013
ATR-000912,EMP-00279,ATT-INS,Insider Trading Window,Yes,2026-02-26,2026-02-08,Completed,0,DPT-013
ATR-000913,EMP-00281,ATT-COI,Conflict of Interest,Yes,2025-10-20,2025-10-12,Completed,0,DPT-003
ATR-000914,EMP-00281,ATT-COC,Code of Conduct Attestation,Yes,2026-02-05,2026-01-28,Completed,0,DPT-003
ATR-000915,EMP-00281,ATT-PRV,Privacy & Data Handling,Yes,2026-01-26,2026-01-08,Completed,0,DPT-003
ATR-000916,EMP-00281,ATT-INS,Insider Trading Window,Yes,2026-01-09,2026-01-03,Completed,0,DPT-003
ATR-000917,EMP-00283,ATT-COI,Conflict of Interest,Yes,2025-08-23,2025-08-16,Completed,0,DPT-016
ATR-000918,EMP-00283,ATT-COC,Code of Conduct Attestation,Yes,2026-02-27,2026-02-14,Completed,0,DPT-016
ATR-000919,EMP-00283,ATT-PRV,Privacy & Data Handling,Yes,2026-01-09,2025-12-29,Completed,0,DPT-016
ATR-000920,EMP-00283,ATT-INS,Insider Trading Window,Yes,2026-04-22,2026-04-08,Completed,0,DPT-016
ATR-000921,EMP-00285,ATT-COI,Conflict of Interest,Yes,2026-04-09,2026-04-03,Completed,0,DPT-006
ATR-000922,EMP-00285,ATT-COC,Code of Conduct Attestation,Yes,2025-06-13,2025-06-12,Completed,0,DPT-006
ATR-000923,EMP-00285,ATT-PRV,Privacy & Data Handling,Yes,2025-09-11,2025-08-23,Completed,0,DPT-006
ATR-000924,EMP-00285,ATT-INS,Insider Trading Window,Yes,2026-03-30,2026-03-22,Completed,0,DPT-006
ATR-000925,EMP-00286,ATT-COI,Conflict of Interest,Yes,2026-03-20,2026-03-01,Completed,0,DPT-017
ATR-000926,EMP-00286,ATT-COC,Code of Conduct Attestation,Yes,2025-11-14,2025-10-30,Completed,0,DPT-017
ATR-000927,EMP-00286,ATT-PRV,Privacy & Data Handling,Yes,2025-11-11,2025-10-22,Completed,0,DPT-017
ATR-000928,EMP-00286,ATT-INS,Insider Trading Window,Yes,2026-02-16,2026-02-09,Completed,0,DPT-017
ATR-000929,EMP-00288,ATT-COI,Conflict of Interest,Yes,2026-01-24,2026-01-06,Completed,0,DPT-024
ATR-000930,EMP-00288,ATT-COC,Code of Conduct Attestation,Yes,2025-09-04,2025-08-31,Completed,0,DPT-024
ATR-000931,EMP-00288,ATT-PRV,Privacy & Data Handling,Yes,2025-07-10,2025-07-06,Completed,0,DPT-024
ATR-000932,EMP-00288,ATT-INS,Insider Trading Window,Yes,2026-03-22,2026-03-20,Completed,0,DPT-024
ATR-000933,EMP-00289,ATT-COI,Conflict of Interest,Yes,2025-09-18,2025-08-30,Completed,0,DPT-006
ATR-000934,EMP-00289,ATT-COC,Code of Conduct Attestation,Yes,2026-04-29,2026-04-28,Completed,0,DPT-006
ATR-000935,EMP-00289,ATT-PRV,Privacy & Data Handling,Yes,2025-12-18,2025-11-29,Completed,0,DPT-006
ATR-000936,EMP-00289,ATT-INS,Insider Trading Window,Yes,2026-05-21,2026-05-11,Completed,0,DPT-006
ATR-000937,EMP-00290,ATT-COI,Conflict of Interest,Yes,2025-06-05,2025-05-30,Completed,0,DPT-025
ATR-000938,EMP-00290,ATT-COC,Code of Conduct Attestation,Yes,2026-04-13,2026-03-27,Completed,0,DPT-025
ATR-000939,EMP-00290,ATT-PRV,Privacy & Data Handling,Yes,2026-01-19,2026-01-05,Completed,0,DPT-025
ATR-000940,EMP-00290,ATT-INS,Insider Trading Window,Yes,2026-03-08,2026-03-06,Completed,0,DPT-025
ATR-000941,EMP-00291,ATT-COI,Conflict of Interest,Yes,2026-01-25,2026-01-19,Completed,0,DPT-024
ATR-000942,EMP-00291,ATT-COC,Code of Conduct Attestation,Yes,2025-06-10,2025-06-05,Completed,0,DPT-024
ATR-000943,EMP-00291,ATT-PRV,Privacy & Data Handling,Yes,2025-09-17,2025-09-12,Completed,0,DPT-024
ATR-000944,EMP-00291,ATT-INS,Insider Trading Window,Yes,2026-03-05,2026-02-20,Completed,0,DPT-024
ATR-000945,EMP-00292,ATT-COI,Conflict of Interest,Yes,2026-04-21,2026-04-16,Completed,0,DPT-002
ATR-000946,EMP-00292,ATT-COC,Code of Conduct Attestation,Yes,2025-07-21,2025-07-08,Completed,0,DPT-002
ATR-000947,EMP-00292,ATT-PRV,Privacy & Data Handling,Yes,2025-08-07,2025-07-29,Completed,0,DPT-002
ATR-000948,EMP-00292,ATT-INS,Insider Trading Window,Yes,2026-01-23,2026-01-08,Completed,0,DPT-002
ATR-000949,EMP-00293,ATT-COI,Conflict of Interest,Yes,2025-09-25,2026-01-15,Completed,0,DPT-024
ATR-000950,EMP-00293,ATT-COC,Code of Conduct Attestation,Yes,2025-11-08,2026-01-17,Completed,0,DPT-024
ATR-000951,EMP-00293,ATT-PRV,Privacy & Data Handling,Yes,2025-09-03,2026-01-17,Completed,0,DPT-024
ATR-000952,EMP-00293,ATT-INS,Insider Trading Window,Yes,2025-12-02,2026-01-21,Completed,0,DPT-024
ATR-000953,EMP-00294,ATT-COI,Conflict of Interest,Yes,2025-08-24,2025-08-14,Completed,0,DPT-006
ATR-000954,EMP-00294,ATT-COC,Code of Conduct Attestation,Yes,2025-10-21,2025-10-14,Completed,0,DPT-006
ATR-000955,EMP-00294,ATT-PRV,Privacy & Data Handling,Yes,2026-02-23,2026-02-04,Completed,0,DPT-006
ATR-000956,EMP-00294,ATT-INS,Insider Trading Window,Yes,2026-05-01,2026-04-16,Completed,0,DPT-006
ATR-000957,EMP-00296,ATT-COI,Conflict of Interest,Yes,2026-01-30,2026-01-11,Completed,0,DPT-013
ATR-000958,EMP-00296,ATT-COC,Code of Conduct Attestation,Yes,2026-02-07,2026-01-21,Completed,0,DPT-013
ATR-000959,EMP-00296,ATT-PRV,Privacy & Data Handling,Yes,2025-12-11,2025-12-05,Completed,0,DPT-013
ATR-000960,EMP-00296,ATT-INS,Insider Trading Window,Yes,2026-05-12,2026-05-05,Completed,0,DPT-013
ATR-000961,EMP-00297,ATT-COI,Conflict of Interest,Yes,2025-06-08,2025-05-31,Completed,0,DPT-019
ATR-000962,EMP-00297,ATT-COC,Code of Conduct Attestation,Yes,2026-05-17,2026-05-02,Completed,0,DPT-019
ATR-000963,EMP-00297,ATT-PRV,Privacy & Data Handling,Yes,2026-04-26,2026-04-14,Completed,0,DPT-019
ATR-000964,EMP-00297,ATT-INS,Insider Trading Window,Yes,2026-01-15,2026-01-05,Completed,0,DPT-019
ATR-000965,EMP-00298,ATT-COI,Conflict of Interest,Yes,2026-03-29,2026-03-11,Completed,0,DPT-025
ATR-000966,EMP-00298,ATT-COC,Code of Conduct Attestation,Yes,2025-10-14,2025-10-09,Completed,0,DPT-025
ATR-000967,EMP-00298,ATT-PRV,Privacy & Data Handling,Yes,2026-01-03,2025-12-28,Completed,0,DPT-025
ATR-000968,EMP-00298,ATT-INS,Insider Trading Window,Yes,2026-01-27,2026-01-18,Completed,0,DPT-025
ATR-000969,EMP-00299,ATT-COI,Conflict of Interest,Yes,2026-01-15,2025-12-28,Completed,0,DPT-010
ATR-000970,EMP-00299,ATT-COC,Code of Conduct Attestation,Yes,2025-06-03,2025-05-30,Completed,0,DPT-010
ATR-000971,EMP-00299,ATT-PRV,Privacy & Data Handling,Yes,2025-06-25,2025-06-22,Completed,0,DPT-010
ATR-000972,EMP-00299,ATT-INS,Insider Trading Window,Yes,2026-01-17,2026-01-10,Completed,0,DPT-010
ATR-000973,EMP-00300,ATT-COI,Conflict of Interest,Yes,2025-11-14,2025-11-04,Completed,0,DPT-002
ATR-000974,EMP-00300,ATT-COC,Code of Conduct Attestation,Yes,2026-05-14,2026-04-27,Completed,0,DPT-002
ATR-000975,EMP-00300,ATT-PRV,Privacy & Data Handling,Yes,2026-02-23,2026-02-06,Completed,0,DPT-002
ATR-000976,EMP-00300,ATT-INS,Insider Trading Window,Yes,2026-02-20,2026-01-31,Completed,0,DPT-002
ATR-000977,EMP-00301,ATT-COI,Conflict of Interest,Yes,2026-04-19,2026-04-02,Completed,0,DPT-009
ATR-000978,EMP-00301,ATT-COC,Code of Conduct Attestation,Yes,2025-06-15,2026-02-09,Completed,0,DPT-009
ATR-000979,EMP-00301,ATT-PRV,Privacy & Data Handling,Yes,2025-10-18,2026-01-31,Completed,0,DPT-009
ATR-000980,EMP-00301,ATT-INS,Insider Trading Window,Yes,2025-12-26,2026-02-06,Completed,0,DPT-009
